Numr Boletim Ocorrencia,Narrativa,Natureza Ocorrencia,Desc Forma,Municipio,Bairro,Tipo Logradouro,Logradouro,Logr Numero,Logr Complemento,Ano Fato,Mes Fato,Dia Fato,Data Fato,Hora Minuto Fato,Qtde BO
,,TRÁFICO ILÍCITO DE DROGAS,CONSUMADO,SINOP,MENINO JESUS,AVENIDA,BRASIL,NI,NI,2016,10,04,10/4/2016,15:00:00,1
2016.318555,"NARRA A VÍTIMA QUE HAVIA DEIXADO TRANCADA A SUA BICICLETA NO SUPERMERCADO MACHADO ITAÚBAS, COM CADEADO, E, AO RETORNAR, A MESMA NÃO SE ENCONTRAVA MAIS NO LOCAL. NO LOCAL HÁ CÂMERA DE SEGURANÇA. ACRESCENTA AINDA QUE VIU O OBJETO DE FURTO A VENDA EM UMA BICICLETÁRIA, NUMA LOJA QUE FICA DE ESQUINA COM CEREJEIRAS E SIBIPIRUNAS.",FURTO,CONSUMADO,SINOP,CENTRO,NI,NAO INFORMADO,NI,NI,2016,09,28,9/28/2016,10:00:00,1
2016.318559,"FOMOS ACIONADOS VIA 190, DANDO CONTA DE 02(DOIS) ELEMENTOS TERIAM TENTANDO ABORDAR UM VEICULO NA AVENIDA JOAQUIM SOCREEPA PRÓXIMO DE UM LAVACAR, POREM NAO OBTIVERAM EXITO, DESTARTE ESTA GUPM SE DESLOCOU ATÉ O REFERIDO LOCAL ONDE ENCONTRAMOS DOIS ELEMENTOS ,E AO REALIZAR BUSCA PESSOAL NO INDICIADO FOI LOCALIZADO 01(UM) PORÇÃO DE SUBSTANCIA ENTORPECENTE ANÁLOGA A MACONHA DENTRO DE UMA CARTEIRA DE CIGARRO. DIANTE DO EXPOSTO O MESMO FOI DETIDO E ENCAMINHADO A DEL POL MUNICIPAL SEM LESAO CORPORAL PARA AS DEVIDAS PROVIDENCIAS CABÍVEIS QUE O CASO REQUER. LAVRA E REGISTRA-SE OBS. O OUTRO INDIVÍDUO NAO SE ENCONTRAVA COM NADA ILÍCITO,SENDO LIBERADO.",USO ILÍCITO DE DROGAS,CONSUMADO,SINOP,JARDIM JACARANDAS,AVENIDA,JOAQUIM SOCREPA,928,NI,2016,10,04,10/4/2016,18:30:00,1
2016.318612,NARRA O COMUNICANTE QUE AO SAIR DE SUA RESIDÊNCIA COM A PRETENSÃO DE IR A FACULDADE/FASIP FOI ABORDADO POR DOIS INDIVÍDUOS A PÉ QUE LHE EXIGIRAM A MOTONETA BIS COR PRETA. SIMULARAM ESTAR ARMADOS COLOCANDO AS MÃOS POR DEBAIXO DA CAMISA. LOGO APÓS A SUBTRAÇÃO SEGUIRAM A AVENIDA INGÁS SENTIDO UNEMAT.,ROUBO,CONSUMADO,SINOP,JARDIM IMPERIAL,AVENIDA,INGAS,3205,NI,2016,10,04,10/4/2016,19:00:00,1
2016.318641,"ESTA GUARNIÇÃO FOI ACIONADA POR SEGURANÇAS DO SUPERMERCADO MACHADO ONDE ELES RELATARAM QUE UM SENHOR HAVIA PEGO UM WISK E DUAS BARRAS DE CHOCOLATE E NÃO HAVIA PAGADO NO CAIXA E ESTAVA SAINDO DO MERCADO, MOMENTO ESTE QUE ESTA GUARNIÇÃO AVISTOU O INDIVIDUO SAINDO DO INTERIOR DO MERCADO EM DIREÇÃO AO ESTACIONAMENTO E COM ELE FORA ENCONTRADO O MATERIAL CITADO PELOS SEGURANÇAS. ATO CONTÍNUO ENCAMINHAMOS O SUSPEITO PARA DEL. POL. DE SINOP SEM LESÕES CORPORAIS PARA PROVIDENCIAS NECESSÁRIAS. REGISTRA-SE.",FURTO,TENTADO,SINOP,SAO CRISTOVAO,RUA,ALBERTO BARANJAK,S/N,NI,2016,10,04,10/4/2016,20:20:00,1
2016.318650,"NARRA A COMUNICANTE QUE ESTAVA CAMINHANDO EM FRENTE A SUA RESIDÊNCIA QUANDO FOI SURPREENDIDA POR UM CASAL EM UMA BIZ (ESCURA). A SUSPEITA ESTAVA PILOTANDO ENQUANTO QUE O SUSPEITO ESTAVA NA GARUPA. O SUSPEITO SALTOU DA MOTO ANUNCIANDO O ASSALTO, NÃO CONSEGUIU NOTAR SE ESTAVA ARMADO. A VITIMA INFORMA QUE O SUSPEITO JÁ DESCEU DA MOTOCICLETA COM A MÃO NO SEU PESCOÇO ENFORCANDO-A. O SUSPEITO PEDIU APENAS O CELULAR DA VÍTIMA. QUANDO TOMOU POSSE DO BEM, EMPURROU A VITIMA PELO PESCOÇO, EM SEGUIDA EMPREENDERAM FUGA. A COMUNICANTE CONSEGUIU ANOTAR A PLACA DA MOTO, QUAL SEJA OBN-1408.",ROUBO,CONSUMADO,SINOP,JD PRIMAVERA,RUA,MARANTAS,310,PRÓXIMO A OFICINA DA RUA,2016,10,04,10/4/2016,21:00:00,1
2016.318796,COMPARECEU NESTA DELEGACIA A COMUNICANTE INFORMANDO QUE ONTEM POR VOLTA DAS 19:00 HS ESTAVA TRANSITANDO COM SUA BICICLETA PELA CICLOVIA DA AVENIDA ANDRE MAGGI E QUE PRÓXIMO AO JARDIM EUROPA UM INDIVIDUO QUE TAMBÉM TRANSITAVA COM UMA BICICLETA SUBTRAIU O APARELHO CELULAR QUE ELA MANUSEAVA E QUE APÓS ISSO O SUSPEITO CORREU TOMANDO RUMO IGNORADO. A COMUNICANTE ESCLARECE QUE DEVIDO AO SUSTO QUE PASSOU PRECISOU SER HOSPITALIZADA E QUE POR ISSO NÃO PODE COMUNICAR O FATO ANTES.,FURTO,CONSUMADO,SINOP,JARDIM EUROPA,AVENIDA,ANDRE MAGGI,N/I,NI,2016,10,04,10/4/2016,19:00:00,1
2016.318822,"VEIO A ESTA DELEGACIA A COMUNICANTE QUE NA DATA ACIMA, ESTAVA ELA ANDANDO PELA RUA DE BICICLETA NO BAIRRO JARDIM IBIRAPUERA, QUANDO FOI ABORDADA POR DOIS JOVENS, ONDE UM VEIO A ROUBAR A BICICLETA.",ROUBO,CONSUMADO,SINOP,IBIRAPUERA,NI,NAO INFORMADO,NI,NI,2016,10,04,10/4/2016,22:30:00,1
2016.318897,NARRA A COMUNICANTE QUE ROUBARA O HIDRANTE DE ÁGUA DO SEU TERRENO. HIDRANTE NºY13S940227,FURTO,CONSUMADO,SINOP,JARDIM ATENAS,RUA,MANACAS,LT 10,QD 04,2016,08,10,8/10/2016,02:00:00,1
2016.319011,"NARRA O COMUNICANTE QUE ESTARIA EM SUA CASA DORMINDO NA DATA DOS FATOS, ONDE DOIS LADROES ARROMBARAM O PORTÃO ELÉTRICO E FURTARAM SUA MOTO HONDA/BIZ DE COR VERMELHA PLACA OBP7019 CHASSIS N°9C2JC4820ER000148 EM NOME DO PROPRIO COMUNICANTE, NARRA O COMUNICANTE QUE SUA VIZINHA CHAMOU A PM, ONDE O COMUNICANTE FOI ACORDADO PELA POLICIA, COM UMA DAS SUSPEITAS DO CRIME DE FURTO QUE TERIA SIDO PRESA PRÓXIMA AO LOCAL DO CRIME,",FURTO,CONSUMADO,SINOP,JARDIM DAS PALMEIRAS,RUA,DAS PEROBAS,800,APTO 04,2016,10,05,10/5/2016,09:00:00,1
2016.319020,"ESTA GUPM FOI ACIONADA POR VIZINHOS DA VÍTIMA QUE INFORMARAM QUE NA RUA DAS PERÓBAS, JARDIM DAS PALMEIRAS Nº 800 ESTARIA OCORRENDO UM FURTO E QUE SERIA UM CASAL QUE HAVIA DANIFICADO O PORTÃO PARA ADENTRAR AO CONJUNTO DE KITINETES, CHEGANDO AO LOCAL A GUPM SE DEPAROU COM A SUSPEITA, JOANA, E ESTA INFORMOU QUE SEU PARCEIRO HAVIA ENTRADO NAQUELA RESIDÊNCIA E TERIA ARROMBADO O PORTÃO ELÉTRICO E SAÍDO COM UMA MOTONETA BIZ DE COR VERMELHA SEGUINDO SENTIDO AV. DAS ITAÚBAS. EM CONVERSA COM UM MORADOR DA KITINET ESTE INFORMOU QUE SUA BIZ ESTARIA ESTACIONADA EM FRENTE A SUA RESIDÊNCIA E QUANDO FOI SOLICITADO PELA GUPM PERCEBEU QUE SUA MOTONETA HAVIA SIDO FURTADA E QUE AO SAIR, O SUSPEITO, QUE SEGUNDO A SENHORA JOANA SE CHAMARIA FERNANDO, TERIA DANIFICADO O PORTÃO ELÉTRICO PARA EVADIR DO LOCAL COM O REFERIDO VEÍCULO. A MOTOCICLETA UMA BIZ DE COR VERMELHA ANO/MODELO 2013/2014 DE PLACA OBP-7019 NÃO FORA LOCALIZADA NEM O SUSPEITO DE NOME FERNANDO. A SUSPEITA JOANA FORA ENCAMINHADA A DEL POL DE SINOP-MT PARA PROVIDÊNCIAS CABÍVEIS.",FURTO,CONSUMADO,SINOP,JARDIM PALMEIRAS,RUA,PEROBAS,800,NI,2016,10,05,10/5/2016,10:03:00,1
2016.319167,"APÓS ATENDIMENTO DE UMA OCORRÊNCIA DE FURTO A VEÍCULO NO JARDIM DAS PALMEIRAS, BOLETIM DE OCORRÊNCIA Nº 2016.319020, ONDE UM VIZINHO TERIA PERCEBIDO A AÇÃO E ENTROU EM CONTATO COM 190 INFORMANDO AS CARACTERÍSTICAS DOS SUSPEITOS, AO LOCAL A GUPM EM CONVERSA COM A VÍTIMA ESTA INFORMOU QUE TERIAM SUBTRAÍDO UMA MOTONETA BIZ DE COR VERMELHA DE PLACA OBP-7019, AO LOCAL FORA LOCALIZADA E IDENTIFICADA UMA SUSPEITA QUE TERIA DADO APOIO NO FURTO E ESTA INFORMOU QUEM ERA SEU PARCEIRO SE CHAMAVA FERNANDO E ONDE ESTE RESIDIA, E EM DILIGÊNCIAS PELO BAIRRO JD. DAS NAÇÕES O SUSPEITO FERNANDO FORA LOCALIZADO E ENCAMINHADO ATÉ A DEL POL DE SINOP-MT.A MOTOCICLETA NÃO FOI LOCALIZADA.",FURTO,CONSUMADO,SINOP,JD DAS NACOES,RUA,DOS PARDAIS,732,NI,2016,10,05,10/5/2016,12:10:00,1
2016.319397,RELATA O COMUNICANTE QUE A JANELA DE SUA RESIDÊNCIA FOI ARROMBADA E QUE UMA MOCHILA QUE CONTINHA OS DOCUMENTOS SEU E UM NOTEBOOK FOI SUBTRAÍDO.,FURTO,CONSUMADO,SINOP,JD OLIVEIRAS 2,RUA,DAS OLIVEIRAS,345,NI,2016,09,14,9/14/2016,12:45:00,1
2016.319447,"COMPARECEU NESTA DELEGACIA O SENHOR RAFAEL CARVALHO DE MATOS INFORMANDO QUE SUA BICICLETA QUE FOI FURTADA NO DIA 28/09/2016, CONFORME BOLETIM DE OCORRÊNCIA N°2016.3185585, ESTARIA EM UMA BICICLETÁRIA NA AVENIDA DAS SIBIPIRUNAS, A EQUIPE DESLOCOU ATÉ O LOCAL E CONSTATOU QUE REALMENTE SE TRATAVA DA BICICLETA FURTADA, O PROPRIETÁRIO DA BICICLETÁRIA MARCOS ALVES FEITOSA ALEGOU QUE UM RAPAZ DEIXOU A BICICLETA PARA CONCERTAR E NÃO APARECEU MAIS, SEGUNDO ELE NÃO LEMBRA O NOME DO RAPAZ, A BICICLETA FOI ENCAMINHADA PARA DELEGACIA DE ROUBOS E FURTOS JUNTAMENTE COM O PROPRIETÁRIO DO ESTABELECIMENTO.",FURTO,CONSUMADO,SINOP,JARDIM BOTÂNICO,AVENIDA,DAS SIBIPIRUNAS,2207,NI,2016,10,05,10/5/2016,14:00:00,1
2016.319464,"NARRA A VÍTIMA QUE AO ACORDA PELA MANHÃ DE DOMINGO CONSTATOU QUE HAVIAM FURTADO O HIDROMETRO DE ÁGUA. A VÍTIMA COMPARECEU NESTA DELEGACIA PARA REGISTRO DE BOLETIM. NÃO HÁ SUSPEITOS, NO LOCAL NÃO HÁ IMAGENS DE SEGURANÇA.",FURTO,CONSUMADO,SINOP,JARDIM IMPORÃ,AVENIDA,RUTH DE SOUZA SILVA,Q02,LOTE 15,2016,10,02,10/2/2016,06:00:00,1
2016.319537,"ESTA GUPM NA DATA E HORA CITADA EM RONDAS PELA ESTRADA DALVA PRÓX. AO BAIRRO LISBOA, QUANDO AVISTAMOS UM INDIVIDUO EM UMA BICICLETA EM ATITUDE SUSPEITA, AO AVISTAR A VIATURA O MESMO SE MOSTROU MUITO NERVOSO, AO SER EMANADO A ORDEM DE PARADA O MESMO RECUSOU-SE E DESOBEDECEU, EM SEGUIDA TENTOU EVADIR DO LOCAL DE BICICLETA E LOGO APÓS DE A PÉ, ASSIM QUE O SOLDADO LOURAN O ALCANÇOU ELE RESISTIU A PRISÃO E ENTROU EM LUTA CORPORAL COM O SOLDADO, ASSIM FOI NECESSÁRIO O USO PROGRESSIVO DA FORÇA PARA SER REALIZADO O ALGEMAMENTO DO SUSPEITO. COM O SUSPEITO FOI ENCONTRADO APROXIMADAMENTE 100 GRAMAS DE SUBSTÂNCIA ANALOGA À PASTA BASE,AO ENTREVISTAR O SUSPEITO ELE AFIRMOU TER PAGO R$ 500,00, O TELEFONE DO SUSPEITO TOCAVA O TEMPO TODO , SEGUNDO O SUSPEITO ERA O CLIENTE QUE IRIA RECEBER O PRODUTO. COM O SUSPEITO FOI ENCONTRADO AINDA UM CELULAR SAMSUNG DOURADO J5 DE COR DOURADO SEM PROCEDÊNCIA E R$ 9.00 ( NOVE REAIS) TROCADOS EM MOEDA CORRENTE. APÓS REALIZADO A ABORDAGEM O MESMO FOI ENCAMINHADO PARA A DEL. POL. DE SINOP COM ALGUMAS ESCORIAÇÕES PELO CORPO DEVIDO A LUTA CORPORAL, CONFECCIONADO O BOLETIM DE OCORRÊNCIA E DEIXADO A DISPOSIÇÃO DA POLÍCIA JUDICIÁRIA CIVIL. OBS.: O SOLDADO PM LOURAN ESTÁ COM VÁRIOS RALADOS NA PERNA DIREITA E BRAÇO DIREITO.",TRÁFICO ILÍCITO DE DROGAS,CONSUMADO,SINOP,LISBOA,RUA,DALVA,NI,SEM NUMERO,2016,10,05,10/5/2016,15:00:00,1
2016.319787,"RELATA A COMUNICANTE QUE ESTAVA NA CONVENIÊNCIA OLIVEIRAS, QUE O PROPRIETÁRIO CONHECIDO POR VULGO OLIVEIRA HAVIA LHE MANDADO UM RECADO PELO GARÇOM PEDINDO SEU CONTATO TELEFÔNICO, QUE A COMUNICANTE NÃO INFORMOU SEU NÚMERO E CONTINUOU CONVERSANDO COM O GARÇOM. APÓS ALGUM TEMPO UMA SENHORA QUE ESTAVA SENTADA NA MESMA MESA QUE O PROPRIETÁRIO DO LOCAL, FOI ATÉ A MESA DA MESMA E COMEÇOU A OFENDE-LA. LOGO APÓS ISSO, A AGRESSORA FOI ATÉ A VÍTIMA E PUXOU SEU CABELO, SENDO QUE SEGURARAM A VÍTIMA PARA QUE A MESMA AO REVIDASSE. QUANDO A VÍTIMA FOI EM DIREÇÃO A SUA MOTOCICLETA JUNTO COM SUA COLEGA, PRA IREM EMBORA, A AGRESSORA FOI ATRÁS DA VÍTIMA A OFENDENDO E AGREDINDO FISICAMENTE, SENDO ASSIM, A COMUNICANTE SE DEFENDEU, PORÉM O PROPRIETÁRIO LHE SEGUROU, DESFERIU TRÊS TAPAS EM SEU ROSTO, LEVANTOU A CAMISETA MOSTRANDO UMA ARMA DE FOGO QUE PORTAVA E DISSE QUE ERA MELHOR A COMUNICANTE SUMIR. QUANDO A VÍTIMA PROCUROU SEU CELULAR PERCEBEU QUE ESTE HAVIA CAÍDO E PROVAVELMENTE SUBTRAÍDO POR ALGUÉM.",FURTO,CONSUMADO,SINOP,CENTRO,AVENIDA,SIBIPIRUNAS,NI,NI,2016,10,04,10/4/2016,01:00:00,1
2016.319827,"RELATA O COMUNICANTE QUE SEU VEÍCULO FOI FURTADO NO ESTACIONAMENTO INTERNO DA LOJA TODIMO, QUE FICA NO SUBSOLO, ENQUANTO O MESMO FAZIA ALGUMAS COMPRAS.",FURTO,CONSUMADO,SINOP,SETOR INDUSTRIAL,RUA,JOAO PEDRO MOREIRA DE CARVALHO,2100,NI,2016,10,05,10/5/2016,16:00:00,1
2016.319986,"NARRA O COMUNICANTE QUE AO DEIXAR SUA MOTO HONDA FAN/125 KS 2009/2009 DE COR PRETA E PLACA NJP-1747, E CHASSI;9C2JC411O9R517112, NA LATERAL DO HOSPITAL DOS PINHEIROS, AO RETORNAR NOTOU QUE SUA MOTO NÃO ESTAVA MAIS NO LOCAL TERIA SIDO FURTADA.",FURTO,CONSUMADO,SINOP,JARDIM TARUMÃS,AVENIDA,TARUMAS,NI,NI,2016,10,05,10/5/2016,19:00:00,1
2016.320027,"CONFORME NARRATIVA DAS VITIMAS ESTAS ESTAVAM NO INTERIOR DA RESIDÊNCIA, QUANDO FORAM SURPREENDIDOS POR DOIS ELEMENTOS SENDO UM DE ESTATURA ALTA E OUTRO DE ESTATURA BAIXA,AMBOS PORTANDO ARMAS DE FOGO TIPO REVOLVER ANUNCIANDO TRATAR-SE DE ROUBO,OBRIGANDO OS MESMOS A IREM EM DIREÇÃO DO BANHEIRO DA REFERIDA RESIDÊNCIA OS QUAIS ALI FICARAM TRANCAFIADOS ENQUANTO OS SUSPEITOS PASSARAM A REVIRAR TODOS OS MOVEIS E DALI SUBTRAÍRAM 03 ( TRES) APARELHOS CELULARES DE MARCA SAMSUNG, SENDO UM DE COR PRETA E 02 (DOIS) DE COR BRANCA E UM APARELHO NOTEBOOK DE MARCA SONY E APROXIMADAMENTE R$ 300,00 ( TREZENTOS REAIS)EM DINHEIRO,POSTERIORMENTE SUBTRAÍRAM TAMBÉM UMA MOTOCICLETA DE MARCA HONDA CG 150 DE COR PRETA DE PLACA: NJC 1807 DO MUNICIPIO DE SINOP DE PROPRIEDADE DE UMA DAS VITIMAS CITADAS, A QUAL FOI USADA PELOS SUSPEITOS PARA EMPREENDEREM FUGA ,A QUAL FOI ABANDONADA MINUTOS APÓS NAS PROXIMIDADES DO LOCAL DO FATO,SENDO REMOVIDA COM O APOIO DO AUTO SOCORRO CATARINENSE FICANDO A DISPOSIÇÃO DO PROPRIETÁRIO E VITIMA,DIANTE DO EXPOSTO ESTA GUARNIÇÃO REALIZOU RONDAS NO INTUITO DE LOCALIZAÇÃO E DETENÇÃO DOS POSSÍVEIS AUTORES DO DELITO,POREM NÃO OBTIVEMOS EXITO,LAVROU-SE O PRESENTE E REGISTRADO FOI NA DELEGACIA DE POLICIA JUDICIÁRIA CIVIL PARA OUTRAS PROVIDENCIAS QUE SE FIZEREM NECESSÁRIAS AO FATO,MAIS NADA Á ACRESCENTAR ENCERRO.",ROUBO,CONSUMADO,SINOP,JARDIM DAS OLIVEIRAS -02,RUA,DAS BRAGATINGAS,62,NI,2016,10,05,10/5/2016,20:00:00,1
2016.320132,"NARRA O COMUNICANTE QUE CAMINHAVA NA AVENIDA TARUMÃS, QUANDO DOIS ELEMENTOS EM UMA MOTO PASSARAM E ABORDARAM O COMUNICANTE E PEDIRAM OS SEUS OBJETOS QUE APÓS FUGIRAM TOMANDO RUMO IGNORADO.",ROUBO,CONSUMADO,SINOP,JARDIM PARAISO,NI,NAO INFORMADO,NI,NI,2016,10,05,10/5/2016,23:00:00,1
2016.320139,"NARRA O COMUNICANTE NA HORA E DATA DESCRITA, QUE MORA AQUI NO CENTRO DESSA CIDADE E QUE NA MADRUGADA DESSA ULTIMA QUINTA FEIRA ENTRARAM EM SUA CASA E LEVARAM A BICICLETA DE SEU FILHO, JUNTAMENTE COM UM TÊNIS CANO ALTO. CONTA QUE POR VOLTA DAS 04:00 HRS DA MANHÃ LEVANTOU COM O BARULHO DO CACHORRO ACOANDO, MAS QUANDO FOI OLHAR O QUINTAL JÁ NÃO HAVIA MAIS NINGUÉM E NOTOU A FALTA DA BICICLETA.",FURTO,CONSUMADO,SINOP,CENTRO,RUA,DOS EUCALIPTOS,80,NI,2016,10,05,10/5/2016,04:00:00,1
2016.320278,"VEIO A ESTA DELEGACIA, A COMUNICANTE QUE NA DATA ACIMA, SUA FILHA ESTAVA NO PONTO DE ÔNIBUS DA PRAÇA DA BÍBLIA, QUANDO FOI SURPREENDIDA POR 3 JOVENS DE BICICLETA, ONDE VEIO A LEVAR O APARELHO CELULAR DA VÍTIMA, QUE SE ENCONTRAVA DENTRO DA BOLSA.",ROUBO,CONSUMADO,SINOP,CENTRO,NI,NAO INFORMADO,NI,NI,2016,10,05,10/5/2016,19:30:00,1
2016.320539,"ESTAVA VOLTANDO DO SERVIÇO PARA A IGREJA, QUANDO UM RAPAZ DE BICICLETA PASSOU MUITO RÁPIDO DO MEU LADO E PEGOU MINHA BOLSA QUE ESTAVA NO CESTÃO DA MINHA BICICLETA. NA BOLSA ESTAVA MEU CELULAR 55 66 99688778 E OUTROS PERTENCES, CONTROLE DE PORTÃO ROSA, BÍBLIA, FOTOS, TERÇO, ÓCULOS DE GRAU, BLUSA, R$60.",FURTO,CONSUMADO,SINOP,CENTRO,AVENIDA,AV DAS FIGUEIRAS,NI,NI,2016,10,05,10/5/2016,19:30:00,1
2016.320744,"RELATA O COMUNICANTE QUE DEIXOU SUA MOCHILA CONTENDO SEU NOTEBOOK E ALGUNS DOCUMENTOS DENTRO DA CARROCERIA DO VEÍCULO DE UM AMIGO, QUE AO RETORNAR PARA O VEÍCULO SUA MOCHILA NÃO ESTAVA MAIS NO LOCAL.",FURTO,CONSUMADO,SINOP,CENTRO,AVENIDA,SIBIPIRUNAS,NI,NI,2016,10,04,10/4/2016,14:00:00,1
2016.320781,RELATA O COMUNICANTE QUE A CHAVE DA EMPRESA ONDE TRABALHA E PARTE DE SEU CELULAR (PLACA) FORAM FURTADOS E NÃO SABE INFORMAR AO CERTO O LOCAL ONDE ACONTECEU.,FURTO,CONSUMADO,SINOP,JD. OLIVEIRAS,AVENIDA,DOS INGAS,5218,NI,2016,10,06,10/6/2016,10:30:00,1
2016.320783,"NARRA A VÍTIMA QUE É PAI DO AUTOR DO FATO E QUE HAVIA VIAJADO PARA NOVO MUNDO-MT PARA VOTAR, AO RETORNAR NA SEGUNDA-FEIRA, QUE SEU FILHO HAVIA FURTADO A RESIDÊNCIA DA VÍTIMA. NO LOCAL DO FATO NÃO HÁ CÂMERA, ALGUNS VIZINHOS NOTARAM UMA MOVIMENTAÇÃO SUSPEITA.",FURTO,CONSUMADO,SINOP,SETOR INDUSTRIAL,NI,NAO INFORMADO,NI,NI,2016,10,03,10/3/2016,14:00:00,1
2016.320784,COMPARECEU O COMUNICANTE/VÍTIMA INFORMANDO QUE DEIXOU SUA BICICLETA NO BICICLETÁRIO DO SUPERMERCADO MACHADO E AO RETORNAR HAVIAM FURTADO.,FURTO,CONSUMADO,SINOP,ANDRE MAGGI,AVENIDA,ANDRE MAGGI,NI,NI,2016,10,06,10/6/2016,10:35:00,1
2016.321290,"RELATA A COMUNICANTE QUE FOI INFORMADA PELAS PESSOAS QUE MONITORAM A SEGURANÇA DA LOJA ONDE É PROPRIETÁRIA DE QUE O LOCAL HAVIA SIDO ARROMBADO, QUE UM SUJEITO QUEBROU A PORTA DE VIDRO COM UMA PEDRA E CONSEQUENTEMENTE ACERTOU UMA MESA DE VIDRO QUE ESTAVA DENTRO DA LOJA. OS OBJETOS FURTADOS ESTÃO RELACIONADOS EM MATERIAL VINCULADO.",FURTO,CONSUMADO,SINOP,CENTRO,AVENIDA,EMBAUBAS,1979,NI,2016,10,05,10/5/2016,01:16:00,1
2016.321316,"NARRA A VÍTIMA QUE ESTAVA VINDO DO CURSO DE INFORMÁTICA NA ESCOLA SELECT COM SEU AMIGO, CADA UMA EM UMA BICICLETA, PELA TARUMÃS. QUANDO A VÍTIMA FOI SUPREENDIDO POR DOIS RAPAZES EM UMA BICICLETA, OS SUSPEITOS TOMARAM O CELULAR DA VÍTIMA E TOMARAM RUMO IGNORADO.",ROUBO,CONSUMADO,SINOP,JARDIM BOTÂNICO,AVENIDA,TARUMAS,NI,NI,2016,10,06,10/6/2016,17:30:00,1
2016.321328,"RELATA A COMUNICANTE QUE SEU ESPOSO FABRICIO LUIZ MARASSINI É PROPRIETÁRIO DE UM BOLICHE, QUE NA DATA ACIMA CITADA FOI INFORMADO PELO MONITORAMENTO DE QUE O LOCAL HAVIA SIDO ARROMBADO. OS OBJETOS FURTADOS ESTÃO RELACIONADOS EM MATERIAL VINCULADO.",FURTO,CONSUMADO,SINOP,SETOR INDUSTRIAL NORTE,RUA,JOAO PEDRO MOREIRA DE CARVALHO,NI,NI,2016,06,19,6/19/2016,01:30:00,1
2016.321376,"NARRA A COMUNICANTE NA HORA E DATA DESCRITA, QUE ESTAVA NA RUA PARA VISITAR SUA MÃE E QUANDO RETORNOU A SUA CASA NOTOU QUE A JANELA DA COZINHA ESTAVA ABERTA, E QUE FALTAVA UMA PEÇA DE UMA OUTRA JANELA ONDE POSSIVELMENTE OS LADRÕES ENTRARAM. CONTA QUE QUANDO ENTROU ESTAVA TUDO REVIRADO E QUE A PORTA DO QUARTO ESTAVA TRANCADA; ALEGA QUE ARRANCARAM A PORTA DO GUARDA ROUPA E QUE LEVARAM TODOS OS PERFUMES QUE VENDE. POR FIM, CONTA QUE ATÉ PEÇAS DE LINGERIE QUE COMERCIALIZA FORAM LEVADAS, BEM COMO UMA CENTRÍFUGA, UM COFRINHO COM MOEDAS E UM KIT DE FAZER UNHA.",FURTO,CONSUMADO,SINOP,MARIA VIDILINA III,RUA,CISNE,1032,Q08 L 24,2016,10,06,10/6/2016,13:00:00,1
2016.321478,"ESTA GUPM EM RONDAS PELO BAIRRO MENINO JESUS PERCEBEU QUE NO INSTANTE QUE O SUSPEITO AVISTOU A VIATURA EVADIU-SE DO LOCAL ONDE SE ENCONTRAVA E POSTERIORMENTE PULOU O MURO DE UMA RESIDÊNCIA, ESTA GUPM REALIZOU A ABORDAGEM DO MESMO E LOCALIZOU CERTA QUANTIA DE SUBSTÂNCIA ANÁLOGA A PASTA BASE QUE O SUSPEITO AFIRMOU SER SUA E QUE HAVIA PAGO A QUANTIA DE R$ 100,00 (CEM REAIS) PELA MESMA E QUE PRETENDIA COM A VENDA CONSEGUIR CERCA DE R$ 300,00 (TREZENTOS REAIS). DIANTE DO FATO O MESMO FOI CONDUZIDO A DEL. POL. E FORAM TOMADAS AS MEDIDAS CABÍVEIS.",TRÁFICO ILÍCITO DE DROGAS,CONSUMADO,SINOP,MENINO JESUS,RUA,RUA LIBANO,NI,NI,2016,10,06,10/6/2016,21:30:00,1
2016.321626,"NARRA O COMUNICANTE QUE ESTARIA NA RODOVIÁRIA ESPERANDO PARA IR TRABALHAR NA USINA, NARRA QUE APÓS IR AO BANHEIRO DEIXOU SUAS MALAS NO PATIO E QUANDO VOLTOU NÃO ENCONTROU A MESMA TENDO SIDO FURTADO, NA MAL CONTINHA UM CELULAR, DOCUMENTOS DA MOTO, CHAVES E DUAS CARTEIRAS DE TRABALHO.",FURTO,CONSUMADO,SINOP,CENTRO,AVENIDA,JULIO CAMPOS,N/I,NI,2016,10,06,10/6/2016,15:15:00,1
